student_id,age,gender,province,school_type,attendance_rate,assignment_avg_score,exam_avg_score,class_participation,homework_submission_rate,digital_learning_hours,extracurricular_participation,behavioral_engagement_score,at_risk,performance_label
S2327,19,0,Guangdong,Public,79.55760252882116,79.37778902751772,65.62127526803444,9.78428565250765,96.6516349404648,13.505064836682372,6.282131951792817,5.730506624951776,0,warning
S0739,19,0,Jiangsu,Public,100.0,79.13128253055322,81.98882070805507,7.740000398660821,94.7469548930226,0.022510813059332335,10.0,5.372862025869511,0,attention
S0699,18,1,Beijing,Private,100.0,84.80195263327548,66.50994619948916,5.625365713920138,100.0,12.612686254202965,7.176927872425999,6.787286850565193,0,warning
S0507,21,1,Hubei,Private,93.85357887939338,83.21182711469889,73.56546232192842,8.661835093400024,100.0,4.4117796189030045,5.623878616984068,9.807630661787362,0,attention
S0869,11,1,Guangdong,International,83.85252045610912,84.55774988110818,46.15960433646056,7.597161502401711,83.21419341219666,12.654480350525564,2.8842460695640053,1.9900237840999582,1,pass
S0577,6,1,Beijing,Public,93.71074174323434,100.0,44.521399457389315,6.453953407561604,92.62891469600066,0.0,2.573943405750433,6.344362151021734,1,pass
S1098,17,1,Zhejiang,Private,100.0,97.72682731148097,78.07316619959147,6.29734327825943,84.88471558631521,5.75150212160276,0.9366122540831903,7.6325917670581065,0,attention
S0412,19,1,Sichuan,Public,99.0210751874311,74.41513595420962,89.40929186951936,8.12443677079457,100.0,6.090647099191948,5.276467479622003,0.2725478536054977,1,normal
S1290,17,1,Jiangsu,Private,61.7289855927,88.33599489256727,71.70195794630337,6.75926517134859,77.44078958107967,8.637068090263213,4.481289454042791,7.429024271523811,1,attention
S0391,21,0,Sichuan,Public,79.71096590312311,81.87282644792167,74.48204914791319,4.1780646882941035,98.46589467713679,8.003193074609765,9.024001489633314,5.108321170095813,0,attention
S0479,10,1,Jiangsu,International,100.0,87.82552602296354,87.18790408677756,5.046725954408069,80.89949207836102,8.300758312723147,2.5515658434461317,6.105277761265806,0,normal
S1392,8,1,Shanghai,Public,89.41571456745646,89.35291172588525,75.88713878770092,6.377190165013677,88.29344855750622,11.079530942508947,5.16016504212332,7.649527406621869,0,attention
S2535,21,1,Zhejiang,Private,91.40581917183954,58.60676528618582,57.10740732194205,4.155224324251075,90.97534551428743,8.2884125459341,6.67922802745262,1.9514654478119988,1,warning
S2003,7,0,Shanghai,International,100.0,69.67340289727099,66.54541139044393,6.464215116603392,86.51408806967294,8.03387260194356,4.634342124124338,2.6554176629001107,1,warning
S1562,22,1,Jiangsu,Public,100.0,59.96276427889516,59.80130489169999,5.801891639415692,83.983965494304,13.486531926113605,4.825312074127717,5.215487399519939,1,warning
S0355,17,0,Sichuan,Private,84.6458452965978,92.78798734398842,53.692608417148826,4.07479554565362,80.63644811644559,12.18159284099032,2.808948084788341,7.131589215935954,0,warning
S1885,6,0,Shanghai,International,76.25550108060578,46.630437716546794,35.630399476588394,8.002318357216692,97.9409672439803,14.313726159365622,5.933139393516576,6.543980608921047,1,pass
S1834,9,1,Zhejiang,International,77.05951945681102,56.815696517819546,70.37545047677773,5.007403853051452,83.65316454167169,1.1742097743355542,3.880652104123442,7.201470949289629,1,attention
S1223,19,0,Hubei,Private,92.34730302409741,80.90825243963805,50.305544450558436,8.11864166093326,88.75252605450493,0.18877672102394882,2.9671509239105642,9.034524787518,0,warning
S0675,10,0,Shandong,Public,96.69424263341311,77.49979771655812,69.57521884845988,8.337603023353008,72.86288708035924,7.980116017125355,7.338225105898988,9.403405353651342,0,warning
S2865,17,1,Hubei,International,74.92666882062318,46.63140386284918,74.24896115002295,7.8608169168623965,73.37435208877349,11.825778016296018,2.162815794336428,5.164137869481632,1,attention
S0064,18,0,Sichuan,Public,92.72267384405998,71.43618129407152,82.96723609333326,6.9920211410374655,97.27180374412589,6.800611050005951,6.843767771181694,5.695003929614539,0,attention
S0526,7,0,Jiangsu,International,64.08458742624845,96.42976624285814,91.8251392196232,6.958588555395247,83.16192318137881,6.931073860342274,3.4310820608068364,7.268592585065745,1,fail
S1915,16,1,Shandong,Public,100.0,77.01111802354586,44.277576760768554,8.507871209966911,91.38185254827091,6.810735573163631,4.269029275726091,7.897504749165603,1,pass
S1460,14,0,Hubei,International,100.0,100.0,59.393574959860146,8.880393044760654,40.33117644786536,12.940337068113518,9.934794084948145,7.358599525914831,0,warning
S1687,15,0,Sichuan,International,94.54488847583313,100.0,46.48545876595095,7.852335159766637,82.50194252293183,12.936281289927487,1.0197119055028256,8.989930225792675,1,pass
S1694,6,1,Sichuan,Private,88.29119588533888,77.73193629468338,67.6689182892786,5.354293799452332,92.00114351268515,12.289682627969565,5.297833103048444,9.095297709482244,0,warning
S2051,22,0,Shanghai,International,100.0,73.84433561878846,57.97256870996049,6.777502437956673,78.34098847456629,3.981197576406765,1.8079553243540025,9.924525906632274,0,warning
S0113,18,0,Hubei,International,95.70911983807822,65.11572835099336,69.63605904936782,7.901115814757784,100.0,2.2471813450995155,3.63501976505715,8.525465615549283,0,warning
S1283,8,0,Beijing,International,87.96165386170796,81.97318831224067,70.53543477164673,7.228489829676051,71.42103190798235,5.46785977135322,5.441395621273346,4.526760780205294,1,attention
S2133,8,1,Zhejiang,International,100.0,78.73194203218776,64.4800728536555,8.408377488023945,93.12512881225781,12.550817069965607,2.12522467393119,4.513759792253047,1,warning
S2156,15,0,Shandong,Private,82.13103048273399,56.46149181061584,100.0,9.903268558661631,81.41230019098806,7.775551220266602,0.5728107497979842,5.90626530700595,1,fail
S0562,21,1,Shandong,Private,81.7089028656452,80.40527213664517,62.672730759417746,6.707709509202656,92.83246732550822,3.366162027912611,4.770416244325628,4.42375927994222,1,warning
S2902,16,1,Sichuan,Public,82.58814283549984,100.0,70.92151575671764,9.710718918743982,74.88128240013779,2.5194202743877376,10.0,8.973539191258455,0,attention
S1438,7,0,Hubei,Public,100.0,38.439147897381915,57.223066027648,8.361994673613559,64.10483471975151,5.73402333478321,6.192960808019438,7.752014000856966,1,warning
S0730,22,0,Hubei,International,84.76948721952604,100.0,94.22338740733416,4.307195602057309,81.33692002750819,8.7012002161821,8.017404734662918,5.7112421899787,0,fail
S1780,11,1,Shanghai,International,96.92672034252732,77.96780219291783,81.3044694584737,6.401943090226281,91.00529768869019,0.3090537378762592,2.134546583798099,8.188918071551711,0,attention
S2373,19,1,Shandong,Private,92.50559506930092,77.60771703537928,94.26539961973808,9.622818391307991,79.97200847281596,7.710009800729458,5.424350327523117,9.972454141519949,0,normal
S0340,6,1,Shanghai,Public,75.23155838637481,56.2485678514019,31.243373608808646,8.728314516935614,100.0,10.995935001157775,8.0919227966451,6.765779763706697,1,fail
S2742,20,1,Shandong,Public,93.83699054210827,63.93648643556479,80.9467632115366,6.120870984886925,91.55318157161999,4.578791744655987,2.4544223921753243,7.930064576354223,0,attention
S2108,21,0,Jiangsu,Public,100.0,78.71662052828776,100.0,5.631832875679867,84.57252782786912,9.35448566184846,8.128664345690186,8.368997653793002,0,normal
S1134,16,0,Shanghai,Public,100.0,45.121503042643134,49.03214127523788,8.649837962671985,82.12267508637879,8.773475146542749,9.372020221497955,7.527524691053519,1,pass
S1266,18,0,Shanghai,Private,95.19514531581947,75.40700772272756,77.20261178950263,6.040474368390643,70.68902121572303,3.6348107865743016,4.634223964852939,10.0,0,attention
S0951,22,0,Beijing,Private,82.3826795651868,52.85517517833806,77.81749314262876,7.587879696572462,87.15447094361912,6.694570442737527,4.099560249609388,5.004115730678274,1,attention
S1381,17,1,Beijing,International,83.82820853989269,77.09947216385227,52.420691727151166,4.724056841166856,73.94516822727343,15.181137991042954,6.940022609575199,7.79982264950306,0,warning
S1405,9,1,Shanghai,International,83.38200154718994,72.27243537612146,39.038239492784996,8.565969743849372,96.94286592270342,9.439159849137551,7.726568012992834,4.056057037681739,1,pass
S0895,13,1,Hubei,International,91.31695688571007,88.25772804031114,57.17930543182173,4.589997711549253,71.59657772280613,13.143273907851185,4.876959256947422,6.548350168664692,0,warning
S0803,20,0,Zhejiang,Public,100.0,75.49371696992185,51.03823227244406,8.06204478723558,95.86073312384178,10.16761341419841,6.551718160042064,6.615787345655966,0,warning
S2278,7,0,Guangdong,International,90.1970276347787,91.62864420477408,53.75397302634935,10.0,88.63973384322847,11.267919674288192,6.191786185621875,8.950625529804721,0,warning
S1918,13,0,Jiangsu,Public,87.11476389549858,62.48338598258389,67.20206489965096,6.26810350554992,79.39605926847976,9.393079371724161,5.051982352228427,7.43981728705986,0,warning
S1492,17,1,Shanghai,Private,61.480921592173246,76.4469846421406,54.00695494990666,4.229536678432496,70.94941649048401,4.132343360113033,8.387697896884957,5.500179136526134,1,warning
S0159,17,0,Beijing,Private,83.40016454336373,94.97677969564435,100.0,8.049098368130862,93.36417434587685,4.9855754271455615,9.28896269186286,5.520357064321194,0,fail
S1474,22,1,Hubei,Private,84.95085157705772,68.93025775694761,74.12793779354077,9.229238063471422,89.21589761291708,5.24747622722751,9.909163893414117,6.414690709151996,0,attention
S2694,19,1,Jiangsu,International,93.08888482889243,65.97749937510301,51.323588444188836,9.153922238440122,71.59488638833247,13.804665139532363,3.711671895085883,2.381270252987383,1,warning
S1061,12,1,Zhejiang,International,90.19457912100292,70.84053167254321,74.05979435338655,5.688835957676778,71.6863350975231,8.16029590899303,4.502540813206018,7.285989252781245,0,attention
S2814,13,0,Jiangsu,International,97.27019307354081,81.7408732059014,40.35525555915215,4.894383773496401,98.6177400768708,3.418815779941095,3.1176313901754202,6.365151784829382,1,pass
S0124,17,0,Hubei,International,100.0,67.05006504490304,49.817682311687456,6.1596861161547904,73.68524564121999,6.838378241460541,4.217243047744056,5.663211890735882,1,pass
S1804,11,1,Jiangsu,Private,89.19271117107841,82.14533033552422,46.83201946197521,10.0,75.93038027026714,12.461925780084112,4.0552749235835535,8.952248054288713,1,pass
S0284,19,0,Sichuan,Private,82.75066798597865,83.79046455239168,77.58142094808714,8.511516093915686,79.51092504177599,6.608394228292813,5.470219329885549,8.235506120989688,0,attention
S1329,16,1,Hubei,International,99.44208646585996,48.15989131512624,79.37119598163883,5.060398316222324,91.53225429677927,9.184400393300512,7.447455055210396,10.0,1,attention
S0188,12,0,Shandong,International,96.65089838275699,75.90997496845098,50.434643465413146,7.193649323381068,76.8526282921917,3.632258157727464,9.705631069663891,10.0,0,warning
S0918,16,1,Jiangsu,International,96.38620219936767,43.97154718493745,36.03935451041444,6.461837383324992,96.06936371757018,19.065686558062197,4.599788816285389,8.731813819779198,1,pass
S1487,10,0,Jiangsu,Private,76.12511035608229,90.6557841831368,100.0,6.3642751265011235,82.22982028860146,10.70438915905094,0.768787410135837,8.784723287195195,0,fail
S1003,9,1,Shandong,Private,93.88153096464177,72.07007467114688,100.0,7.74842050758005,97.64864017303825,12.206141062756238,0.0,6.192405168518923,0,normal
S1255,6,1,Zhejiang,Public,86.46096244986957,74.62122563551698,95.49535390556206,8.429305543075584,87.94158603097985,7.303649852489615,1.8946949233386357,9.63707375453008,0,fail
S1933,19,0,Beijing,Public,97.94402963968871,74.49632601414473,50.55159348138033,7.1814889044026735,85.64355890092297,13.41539134699633,2.2019842191445402,4.874692054429334,1,warning
S0791,6,1,Beijing,Private,88.87006370312318,68.41398152050681,96.88442465599714,4.252445880856969,84.47901606607729,10.952519164236987,6.493383797058074,9.011258910145784,0,fail
S0941,11,0,Sichuan,International,87.91804232435042,94.2448439121836,59.047742419485274,8.64095051012084,91.67691336254907,14.618966184474194,7.255129711794313,9.385656719649607,0,warning
S0732,16,0,Zhejiang,Public,85.0899703909723,93.74185649381796,86.50894997978473,2.204471972762243,76.7589747226765,12.989284353630204,6.999385122756202,6.225302310934691,0,fail
S1212,15,1,Zhejiang,International,91.277345529443,64.96849605255137,70.67168165458472,6.425788935599954,100.0,2.2440763600377593,9.867553975810283,6.40304981546188,0,attention
S0982,12,0,Zhejiang,Public,100.0,51.04464006337686,58.661899674263395,6.801947454623893,100.0,6.869668483852852,0.0,6.259950669060698,1,warning
S0474,18,1,Hubei,Private,74.60628013838561,82.14649600286086,55.34692499065149,4.712249569002755,91.14714168106632,11.638243732951128,2.9504591548911754,9.61078922742395,1,warning
S1489,6,0,Jiangsu,Private,85.8887284377061,79.32355136645886,100.0,6.599299017265807,94.0024447693771,8.437111340846299,4.115157004690832,10.0,0,fail
S1000,20,0,Shandong,Public,88.1194008259965,77.55087287315874,65.69278189417312,7.555848389953546,84.72483003838657,5.810979566645109,4.448526730592701,5.920818913814999,0,warning
S0736,22,1,Hubei,Private,89.3270212165644,86.05045095436923,61.98277134857824,6.641752635497532,78.33069058339396,9.804448350571278,0.0,10.0,0,warning
S0441,14,1,Shanghai,Private,75.59263748702558,99.08325741355908,61.87396510657385,8.23468884051025,80.8067654927583,14.188808865325546,10.0,3.5932732647426384,1,warning
S1216,7,1,Hubei,International,100.0,65.76110536085338,47.69047696109524,9.3051744871742,91.58243506459773,8.349384906567495,10.0,8.76992159284023,1,pass
S0186,15,1,Sichuan,Public,92.57479528477471,93.93317959339362,68.66468142408218,5.951164316934687,65.306061332484,10.04742715308269,4.870232097558959,8.726226805943607,0,warning
S2291,20,0,Zhejiang,Public,92.28563606699878,76.23109959419595,59.19694290295304,6.229679055272253,73.24187768104719,8.317073108973155,6.53211228661623,5.771968095144969,0,warning
S2988,13,1,Jiangsu,Private,86.73666434292632,79.18800223084136,61.6773582172602,7.813634870762607,100.0,16.605846799231305,6.016401469546377,6.2997109537486145,0,warning
S2546,9,0,Guangdong,International,97.04902860210876,64.88290365943638,57.36561411340656,6.479261555712203,54.48150916716521,2.912640935994993,10.0,8.138110841700163,0,warning
S1739,18,0,Sichuan,International,92.69370595188384,68.36302116514352,60.72025430537658,5.785052910721713,93.5179333903605,14.632146536714332,3.9980273150394714,5.518937235739562,0,warning
S1114,14,0,Jiangsu,Public,82.53726978368896,87.64750806001824,94.06976850856687,7.5944940218611565,79.65617535689911,10.452488190425726,5.272558865954788,10.0,0,fail
S0283,21,0,Beijing,Public,83.74788970950861,90.33371668164048,88.26120188368633,6.3486188343553565,78.44729434214624,2.7170228695163834,5.654679268445426,10.0,0,fail
S2195,17,1,Hubei,Private,98.7092329206772,63.44732943989253,43.62434724658925,2.821106437101296,84.29556779341247,7.90023118630428,7.63131244045214,5.812377855760318,1,pass
S2456,9,0,Guangdong,International,100.0,83.18522457285503,88.71059027822807,8.894642079406198,82.30933491803843,4.7330134170400555,3.155652661152509,7.203304770590652,0,normal
S1453,15,0,Hubei,International,84.01412795898034,95.2999577378299,56.16939767586253,8.164444491560575,95.58416279607516,6.051510223349661,2.8404656602049227,3.735188527860184,1,warning
S0505,6,0,Shanghai,Public,89.33177541159586,90.10336486098072,80.75916027680387,6.161488759334167,80.776272886346,4.3535721982994335,1.4977317950392086,7.438538396499682,0,attention
S0001,12,0,Sichuan,International,84.29374331718718,82.87768472382896,52.283055132906185,6.0198842984268435,75.49888168415659,7.4478856086817755,4.229164112493482,6.723157964884778,0,warning
S0704,6,1,Shandong,Public,98.47798317972784,100.0,79.76192003407675,8.75805979825379,66.12994575400265,10.963459665027306,4.929403516806949,10.0,0,attention
S0821,20,1,Shanghai,International,97.85230980422456,61.60695572884261,66.33740277441319,8.509164793812573,100.0,7.058686407540154,5.101804899706653,5.995938727930373,0,warning
S1756,18,1,Shanghai,International,100.0,63.165705808316616,87.45975971816603,5.395552317714571,78.86997571119599,8.528161386739988,7.146662158298909,6.7951801405026835,0,normal
S0594,21,1,Jiangsu,Private,92.11580792076755,79.34061474294113,75.88098603438148,7.758299490074406,85.55987149580542,11.125338183648445,2.2960370692091763,8.114715206515541,0,attention
S2911,22,1,Zhejiang,Public,92.73963756252878,64.8195350829356,87.25129193327643,4.955762496637545,88.11636930656131,0.0,5.503424065055489,8.482095522355747,0,normal
S0639,19,1,Shanghai,International,95.21943964658787,85.8512181567508,85.63120959263217,6.133745795912393,69.15843026127901,10.647743072110723,6.419371629195916,10.0,0,normal
S1863,22,0,Shanghai,International,95.17604460990691,73.13252897840621,84.22177708415715,2.46866757216175,96.1404061607409,7.578621816441852,3.4502346747851824,5.949737409555153,0,attention
S0958,14,0,Guangdong,Public,96.63702435937672,72.03244714744325,99.01565556406442,9.407208789563807,100.0,4.72426909734134,7.089258506049209,7.203454628143661,0,normal
S0938,17,0,Beijing,International,71.94159964479834,62.784244574094245,100.0,4.566920229923485,91.67907523000267,10.385257952913479,7.356552936033003,6.8567688133800635,1,fail
S0554,12,0,Jiangsu,Private,98.66986672534625,100.0,94.63968240638869,6.155380948904788,62.600089661303926,5.794355271605962,1.996938904731783,2.952883466768406,1,normal
S0184,6,1,Shanghai,Private,88.46543650100182,78.71206216234737,70.23628634645189,8.956910808625162,89.43551238442885,0.0,7.585080840446532,7.14582783047695,0,attention
S1645,13,0,Sichuan,Public,79.34958996007387,84.78427493472043,85.01921121497755,5.816366275142367,88.11565544103364,9.550727925074616,7.526239898305422,5.056268284228971,0,fail
S0240,6,1,Jiangsu,Public,100.0,77.57391243097368,83.58605225887518,10.0,100.0,4.6175502637929915,5.561913092162789,8.113306872045541,0,attention
S1760,14,1,Jiangsu,Public,100.0,73.81006861286927,39.97786016739975,4.1625239555296645,71.62436475768102,13.330389275511632,5.223710835589949,6.906339625077821,1,pass
S1634,6,1,Shandong,International,99.89958925680885,86.26220615012724,72.01470900207983,4.091039281425198,95.10630322669233,9.82603137726143,6.657480754761113,7.81390772611973,0,attention
S2462,22,0,Hubei,Public,85.18731571620619,83.3946430785235,74.75368856074203,7.4391715146826805,100.0,8.799320383523387,3.7287079756128363,5.012136230621343,0,attention
S0310,22,1,Sichuan,International,83.36470328690768,80.45449849742299,59.057809808333914,7.19479364414961,100.0,5.718477409600384,0.7001387882570604,6.319965957132603,0,warning
S0381,18,0,Guangdong,Public,82.97744551051639,64.41253479914783,100.0,2.4501694217596928,93.23335723173506,7.980477022988878,3.1184012573548614,9.824421243385853,0,fail
S1677,8,0,Zhejiang,International,91.23444345786139,68.18087187547603,99.07018603910052,9.119795317068787,82.4642375286144,12.181534608083219,1.6306617497381684,7.722962477099624,0,normal
S1927,7,1,Hubei,Public,100.0,52.84799029776043,81.35114820822804,7.525926327233645,100.0,10.297216121284889,4.221146580913385,3.092907549086769,1,attention
S0686,9,0,Hubei,Private,78.56339200336298,74.63519114941907,63.333706105694795,7.234245030646201,88.3332164295016,5.828884082050324,0.9552032401697286,5.824943562064744,0,warning
S0082,14,1,Guangdong,International,100.0,76.03142321606076,57.069435603616185,5.077320832385472,71.51489712183647,5.830234275456704,6.5072710966822225,4.32320730453906,1,warning
S2691,8,0,Shandong,Public,83.60743882397864,50.56863406591593,94.43686695392003,3.0287830823746327,73.481676996881,15.617725332594693,5.887976788985757,4.424307422421862,1,fail
S0048,17,1,Sichuan,Private,92.8895835638692,80.57514565276388,48.365290924243915,2.8356418739326106,100.0,9.514380851927532,1.08025250035619,10.0,1,pass
S0110,9,1,Shanghai,International,85.19072693289013,98.16553823863231,44.78177728646368,7.817821311705593,89.53334485736181,4.365571381775792,3.4671752729882392,5.95161657250744,1,pass
S2248,14,0,Jiangsu,International,98.45221362771343,44.50045401592442,52.578526582095165,7.236258308167189,81.5291126131122,12.72806227883547,5.771159175308721,9.029350235108982,1,warning
S2695,18,0,Zhejiang,Public,100.0,58.05489546741751,85.78479907325983,8.862297062744927,82.66434758641792,14.513619159453693,6.209099229828334,6.94466978613817,1,normal
S1707,10,0,Jiangsu,International,100.0,62.813750384052426,92.6809385506369,9.678906831791059,89.29740920216507,1.8662723444502962,9.242683699622793,9.037626753924986,0,normal
S2132,10,0,Hubei,International,90.05800119116094,65.36778310678963,65.83125620543689,6.045652062707295,85.00239695561555,3.834389297376438,7.500492008253772,7.111983719640465,0,warning
S2674,18,1,Sichuan,Private,97.04182645333483,71.82566431868668,89.61794736767025,8.39261869737338,91.65835270075294,3.9196852975200756,2.514985181100809,6.648476355963316,0,normal
S2070,21,1,Zhejiang,Public,100.0,49.559177407206604,83.65782215346017,6.93550021466891,78.12947664471594,6.218073330078951,8.614308693165608,6.824790047575481,1,attention
S2770,16,1,Guangdong,International,86.46772173266196,47.93719335454563,70.21683488573973,10.0,100.0,10.27107159473269,3.011312716387378,6.741388878389871,1,attention
S1418,13,0,Shanghai,Private,87.51904968127337,49.76980152344507,85.66793832708996,7.6463216752822865,82.1846330122377,6.861188837878838,3.2757295455744693,2.57560239819007,1,fail
S2549,15,1,Shanghai,Private,79.65389252590884,76.58831801389607,68.34837328787229,9.387245570850354,76.03859107829305,13.968098779830918,5.85962005063118,10.0,0,warning
S1551,14,0,Zhejiang,International,72.14452701118152,54.56276265117684,69.88307389900302,5.519971901661409,100.0,4.494355254885743,6.308943204593473,7.114728909669602,1,warning
S1073,16,1,Jiangsu,Public,100.0,51.18163702960277,60.52580523172512,10.0,94.24083918877926,9.745293587652995,5.124031376580445,5.954799877501998,1,warning
S1683,12,0,Hubei,Private,91.52892148345735,82.81546734921298,73.16366005593858,5.593288737416158,78.68155184169419,4.924583418590661,4.52441910487289,5.022080039505789,0,attention
S1176,13,0,Zhejiang,International,97.70456191427297,55.203000588297314,61.70970786303854,3.3185305408841343,68.67485655415081,10.695925895962501,6.729712587605237,7.591361166776268,1,warning
S1567,16,1,Sichuan,Public,100.0,50.223734584942235,81.53099722905327,4.771753508692649,59.510963785740614,6.461137133662734,3.8312547958507706,3.4899840645680986,1,attention
S0271,16,1,Jiangsu,Public,93.16092769568294,92.44988100012797,100.0,6.9251032698206085,94.79614390505691,7.255756405191928,0.8493162709346356,3.4792950547297004,1,normal
S2081,15,1,Beijing,Public,90.54465544830188,89.98159453289776,94.9221430928877,4.626514372693019,87.51384495645519,6.193647145805123,7.276657144569261,3.901718501404859,1,normal
S0002,20,0,Shanghai,Private,92.03595096935305,40.045719989517906,69.51681780839417,6.799246273054844,88.33688786656766,2.581224526224009,5.894040816793345,10.0,1,warning
S2803,14,1,Jiangsu,International,100.0,75.4286001743772,51.75094424405844,6.458725863472911,98.02111837972069,8.663210549003182,5.694697190934249,6.987965555608124,0,warning
S1337,15,1,Guangdong,Private,77.32101081510316,81.31640357173725,66.67718720138267,10.0,87.25074408823129,2.7654576256190673,3.3441141534518515,7.54679628418504,0,warning
S2334,19,0,Shandong,Public,90.380438101898,70.98136127451666,65.39119977586287,8.032315273347507,99.31571995627252,4.734460513038952,4.151266270451327,6.7499960578971585,0,warning
S0431,14,1,Shandong,International,92.34853598967511,58.129135376887476,57.49741244350868,6.994351993821402,79.23926137408421,14.447726023010688,5.098372812526834,6.094669874063157,1,warning
S1322,11,0,Sichuan,Private,79.36722719231979,68.37144505251885,68.05128247997553,5.639974952716955,88.79932761262164,10.802523009742,2.9725299902655395,6.457529764835016,0,warning
S2369,20,0,Hubei,Private,89.4098414388928,93.79212528179349,51.08398136801905,3.9150720185009713,68.35668941782464,10.002902322713295,9.608128637774774,9.347499725881798,0,warning
S0866,16,1,Shanghai,International,85.73872851210331,81.19790605451958,67.21027864609792,7.128059910076986,76.54351274720037,11.704748259582468,8.573235305298024,7.079299951270443,0,warning
S2426,12,1,Sichuan,Public,76.04780490563559,90.07762056552485,79.15541285765207,9.230357712777206,71.44541544953557,7.8030169090447234,0.7719275564631864,5.536986131542099,0,attention
S1261,19,1,Hubei,Public,85.09648232488132,60.16965421729613,87.43597062967196,6.362055029393589,54.283750093153095,5.756159585886267,2.1074711930562926,8.281152128261333,0,fail
S0759,15,1,Sichuan,Private,75.13718269065222,80.11871967221965,87.89107481050058,6.963825886367086,79.38206195264914,2.3052847111460952,1.9275592151740284,6.024322246869964,0,fail
S0871,22,0,Jiangsu,International,100.0,55.99624893654217,76.53355326746833,5.341962289015322,57.085901927725004,3.4029616723027125,1.810031833288921,4.382359927404044,1,attention
S1021,12,1,Beijing,International,92.73913128979011,69.64967020068411,81.76214156661688,4.713032992763475,100.0,0.0,6.590671871302401,8.549641495298655,0,attention
S2214,8,0,Sichuan,Private,86.86903339010934,52.794655829956575,68.65004035500357,9.398587029708555,99.95352777328476,7.814001226738095,6.245953837399474,8.517286068269975,1,warning
S2696,18,0,Zhejiang,Public,92.02953934281966,74.46017095713653,55.2529728484454,4.1094399931804135,72.09238254759549,7.440212653435042,3.5646573993331843,5.9362859119314315,0,warning
S0165,10,0,Guangdong,Private,96.14912154157355,38.06819833610906,46.87493537713747,7.311261772999658,87.99353689906768,9.503124515441728,5.064277886547467,10.0,1,pass
S1334,20,0,Sichuan,Public,88.08937618530082,100.0,32.23141061137931,6.847174298093929,98.194164238077,17.864824330678793,2.6367082860858106,6.161202271454229,1,fail
S1040,22,0,Shandong,Private,72.3783434956713,71.76182793793312,100.0,8.22559961295795,89.30031519781974,5.953869379806061,2.8520239135390386,5.364933178903177,1,fail
S2164,21,0,Shanghai,Public,91.57853531010457,70.26001058607405,72.26276414595598,7.602449620121531,84.43594364069195,13.482479583127182,8.46500313289549,8.5617844759283,0,attention
S0841,14,0,Guangdong,Private,85.92810995777975,85.89271981493003,100.0,8.583772666456477,85.87030682774376,12.762952389986594,3.1048491456341583,7.134529897227031,0,fail
S2183,7,0,Zhejiang,Public,91.76707351226507,71.37228764994798,59.74573660089574,8.273285302399028,81.36933955009198,6.432430346014529,4.316445353828808,3.688849018693746,1,warning
S1959,14,0,Jiangsu,Private,89.53436898693934,65.24604343866737,64.87258792880979,7.4912049246537995,88.98406694992407,4.232872886995296,4.338021287483515,8.570724545483435,0,warning
S0943,7,1,Zhejiang,Private,95.20646424729067,64.85447515483055,71.10631622674603,9.383645043644025,99.75956571625092,9.705242573573749,5.558034335317142,8.985361130738495,0,attention
S0242,21,0,Hubei,Public,100.0,95.10666066514418,63.16893335967407,6.860983280865973,97.22523874730982,2.962565893819659,4.632071541046,10.0,0,warning
S1783,12,1,Hubei,Public,100.0,57.3157894385093,72.03903357798397,7.993238142558438,89.5187168011395,8.895181482199158,2.406142819741969,9.54461107225325,1,attention
S0968,9,0,Sichuan,Private,97.82696872246665,71.90201945175092,80.53892510730329,5.639633556178225,79.15600225777317,5.441673063523005,6.625465711861313,5.64469400907635,0,attention
S2950,9,1,Shanghai,Private,88.83269355083914,65.70378406108613,79.3437788750889,7.9109820964090645,100.0,11.549898542151997,8.959817707481728,9.305491969632392,0,attention
S2987,7,0,Hubei,International,72.51986306371337,73.81010822272266,70.46171321391077,6.598291332945657,81.39356220959529,12.609735552943636,4.081635319450086,5.164621700638094,1,attention
S0673,18,1,Hubei,Public,98.0216458249441,50.30142651452903,57.77051976701666,9.083352379939338,100.0,3.092684243150976,5.283829715007684,7.576674378187581,1,warning
S0538,10,0,Guangdong,Private,75.93921306762577,97.19464043913233,67.17776426401535,6.247098647994314,100.0,11.813394245338909,6.531152547865002,9.062584044083822,0,warning
S1971,7,1,Guangdong,Public,100.0,80.50823138703201,52.62817191296158,8.079112906233611,77.80498640342589,9.352964714302804,5.894089503584967,9.033619882036579,0,warning
S1412,11,1,Beijing,Private,100.0,56.37131822159283,45.15985568120628,5.407973093633339,92.5515043895613,5.719690218992763,7.490896067532664,5.634407650810852,1,pass
S0445,11,1,Shandong,International,100.0,79.20696730408754,94.97412725395723,4.28113560529961,93.63552587417253,11.884596230266697,5.538434163622785,8.291305211123147,0,normal
S1718,7,1,Sichuan,Private,92.81986751706299,60.4118985488512,85.4407129484684,6.73970254927982,93.18039274662694,12.163517001398109,6.945742812743255,3.9808357086224118,1,normal
S2374,20,1,Shanghai,Private,86.24057030667744,97.41106716005126,67.50487283221793,6.590503944287043,91.5558953806308,8.627275324162653,4.475059874668827,6.941623452905209,0,warning
S2347,21,0,Guangdong,Public,81.47180603927737,57.68631884034923,55.94424108234155,4.284229977013032,94.58007287890187,0.0,3.112614891313586,6.854757896922048,1,warning
